Video_id,Views,Likes,Comments
toLSmC9NedU,1004,53,5
EXJjZB4vCXQ,938,30,2
yNahdMJFkCU,618,21,0
WsxCRiDbtxc,984,28,3
AOuI1ZWjQGQ,909,20,0
z9jGlqxLg60,1234,35,5
2pFb8KaKCUY,669,23,3
-TYq7qw7qnU,674,15,0
Szp_6ImfDaU,458,9,1
79r-fZe4Bnc,387,10,1
u4_GdhDwLC8,1541,51,4
hXM5XXxM8uw,784,35,2
MyY9F2zcHac,372,8,2
OoOfEj13w9E,1697,61,6
O0Y1he-cIHY,302,5,0
FFwdRm7pfG8,569,35,1
1oCxrtuhWZQ,836,42,2
A60lW6JyMXA,1531,64,5
CPce_qI3GYU,711,29,2
SY_qwkBSM7M,766,23,2
vrd8FiUuVGU,870,37,2
MxPzDSE3CmA,1546,71,7
g3PFiIJdepw,331,10,1
4UXdvpbrPvA,763,24,1
3BxmS1uqvF0,703,26,0
Axjgn2ORpuQ,1691,60,4
wJzJyuNEOBs,1174,39,3
dTKmxNnO30Q,398,11,2
_0w0VUccd90,826,28,3
hEBagMa3yK0,2051,67,4
3ZQBsnBzfjk,536,15,1
P8yaLosic6I,665,21,1
5fkaf63d7hk,1518,35,2
C-2qK_9EA0c,905,29,4
WCpZfPX0trI,954,33,3
65zVuI9Z1_c,359,11,2
FCq0rQmNfSs,339,14,0
9qC6cnn36ME,684,26,2
4eaAG0ecPoM,1404,45,0
rqe9uc5fIk4,330,34,0
oTbJkuTN6qk,545,27,1
HZU3wSInl7c,475,20,1
Hd85lY_n4go,1897,73,4
I1tlwVVVqro,537,18,1
mhQ2A-M6j2E,465,19,2
jbK4YmtfEls,302,32,2
S0IPlMzUgFg,2092,67,5
ILBm2ShjwgM,401,9,3
fK403ctziv0,424,23,0
g9B9k3Qhn7Y,583,26,2
UpX66-ehyu8,701,25,4
yuQg6xT9pcY,2437,91,7
kpT7yD7sKvY,741,24,3
kRNdWrOjlyE,559,15,0
pGxJ3QZztoQ,353,12,0
p9U7mfwzMXo,512,22,0
Lzguo2LjPis,2097,67,9
ElpnLBa9AjU,784,28,3
H-Fk-JXoTqs,2614,101,11
ZuObwhnmLuA,1137,40,2
_R_NBSuvurQ,2735,116,13
ZsiDdZz_Bko,1366,59,6
STyIhjKmlNQ,868,43,4
FPz_d-98YXU,1178,44,2
cFbCR2DRM44,2134,74,5
7EIh5DCnZR0,734,28,2
qJoubXIpoDI,448,6,0
rvSbSzOjygU,2068,79,4
mQ2q0wSRAnI,1177,55,3
4BYAYHUjd3U,371,6,1
sCiYmrQtne4,408,11,0
2a3S6BhQz5Q,1354,48,4
D5ON0JrCYRI,708,37,1
3SbFIY-WpHw,1580,41,2
cdNHqthVUh8,1211,45,4
lcTJXUtLnEY,1810,74,6
ec9u2MBDtEA,1075,29,1
iV_tedn0sWQ,1094,47,2
n1EnEgkgbBM,321,10,1
84JUzBolTyQ,1418,42,2
hg3gj60G-bo,810,27,1
fnsg9loausA,1016,46,3
StMT1fVuzxw,1457,58,2
EXUvTQzToM8,925,30,3
OINNvJ0s2ZM,794,35,2
gD5m7qvhGSE,690,28,2
_mRdWsivj5Y,1033,41,2
bv8x92iAMqY,1600,42,3
ta7pVCtkkqY,527,11,0
fIhqc77MIR8,537,23,0
vOi9qFYcfrQ,871,43,1
783-RFT_4fA,1466,46,7
m3DhnEfiuNM,356,4,0
axZ_GUYwvtM,584,20,3
-6gVbVC46PA,795,36,1
oYnVsRgAMto,302,6,0
TWUcnv5KAgE,1996,50,3
inCvNJ2p-Dw,344,9,1
w2ViVfiqetc,684,25,2
pSfd_ZyUPyM,855,30,3
mM7EgqWCuu0,1383,59,4
k5V9sgNZt-U,2059,26,3
AGbNIs2c3W4,874,43,2
nCz56zmIgw8,1462,42,3
81SjSMUrmTY,1008,39,2
UiNZZxNC7Qk,313,5,0
Wc8o_0I5vPI,712,31,2
j4WzwMQog8E,1262,36,3
apgie4mfGG0,1316,47,2
3oHcbIFLD5U,367,7,0
xY1L9xC_Cog,708,29,1
vAuE51uFa8E,1174,32,6
_mJBPua-V9E,1198,48,3
l4zQnlou3yc,335,11,1
fVXGMPM2vcY,382,11,1
lD5mroX59BQ,1392,41,4
4qHhe_aQQCo,872,39,4
ZJ_hqnvzY18,279,3,0
4W-xgIXEfRg,304,7,0
S_v_p3YL1G4,1214,37,3
_l3nR7OC7TM,695,40,2
Bn5tBd30bgk,799,32,1
uJWJ4c73Tfw,337,7,1
40RJGn3rRvg,599,10,1
uur1E3sW278,591,28,2
CAkB9laYJi4,1200,38,5
UHA89os_Ikg,347,13,0
yjmWXjWxdec,249,2,0
HMyZGD3lo1Y,410,13,1
Yrtf6XTjv1E,689,41,2
uieyUyTUAjk,480,14,2
Q1CQlg6_d1Y,1285,35,5
U2Jai6ZfmPs,544,21,3
JKxbgw1DI0o,494,17,0
GR0kEkLwaRk,1066,28,2
R86JFig27u8,1953,64,1
AGyARVm-6Y0,346,6,0
M4B1JVc2Ldo,706,31,3
TlGtniFlbA8,391,10,0
GHjPpycD5bQ,1678,56,3
t8EoVSFd2mU,340,8,0
WYBxc9oxXr0,780,37,6
vY09gqC6_88,480,11,1
xiuyJqSmjKU,1438,43,4
4n0QLyRxASs,524,8,1
4U40VC9puhA,656,30,4
g8yJ9Sz2Kyc,302,12,1
cyC96ZBrElc,1202,30,1
0RBdxiKE5Ic,971,30,0
3TkojHtMvKI,285,5,1
4uSBIu2lVMo,655,19,0
O73ObayseWs,712,29,3
G8QGsR4sOMs,630,21,1
RUEUqie7XeY,1755,61,5
O3lPv14RBBM,510,11,1
Cd-JU77srKo,1423,60,5
tG2JEIz8j50,889,36,7
z5VDGVcel0M,499,10,0
hBbxg_Wdtpg,845,44,0
NLqvLoRkmZ0,1494,49,3
FCsa4TZjVpA,1480,48,3
HXLTzG2tDaQ,590,12,2
r6mSRcaPljY,950,25,2
CnkvyzAYp6o,571,28,0
Sd8GtIB4CBw,2579,67,3
AzcbpK-MLkc,322,6,0
7nZuVB8JdY0,1338,38,6
qk6SBsUPei0,823,32,3
80SHR_GKfA4,1829,50,4
0OzuKj0faHY,806,36,3
6mIHJck2LQk,741,23,4
m-T1DxMihxE,398,6,0
1wtkGNkIBP8,347,5,1
3ZchNeCLIF8,1338,44,0
XO544tCK06o,1112,18,0
Rj0UBsewnAY,841,21,3
yZGnNpTt7Q0,531,8,1
zpSB_NDhbXo,386,14,0
AFXuQj3NQGk,1356,42,6
mAg4pbPyNuM,632,8,4
5ayFL-NDi6U,841,46,1
4ulyVVlULxk,694,34,1
7gUa7sD1f8E,1259,22,7
S1w1QpYLfoY,381,8,0
eq9tK3DzhHg,1229,39,2
EYZZVftEi_U,690,11,0
CGSFm2sIx9Y,535,26,7
jJaBUOiqGKM,1682,45,7
gEzzGvO4VWw,662,10,0
4c-PGlwQw-A,703,24,2
FnCcSX5hX9w,501,25,2
pM-b9eXTSI0,2003,75,7
_neqwal7Eho,302,5,0
g-cOzggumco,438,8,0
kU4dGj8JFaI,730,20,1
xhP-0-0v8gE,974,35,3
yCCM9lR644o,1865,75,7
mh2l7fePUuY,429,11,0
ulNTAxBtnpM,373,8,1
4G08G_nw-Y8,336,12,1
8Ag1JTC5jZM,526,15,0
AQzuTnnmJjs,309,8,2
L3wNwq4KCrw,2138,105,6
h4q-Hbgi2oE,363,5,0
iBJReZWO02Y,1044,34,2
p9wdDiKhcRc,1025,54,3
vWnWlSNd8Mc,547,9,1
spdzf1Gp3Mw,1412,45,3
ZgY8FuYe9h8,372,14,0
rYGBj-Q4ACY,527,22,6
pt3bNKnARfQ,393,11,0
rZyWjMuQAeE,1539,40,3
MLcYsvdpyJk,519,9,0
JFoUcsNcI_I,217,1,0
J79MbsWk9kE,247,9,1
24yTbNXhbyg,300,7,0
URLZQBiTaps,370,18,0
2w_uUXaSAps,1155,46,1
V-WG_tNL3fM,821,28,2
1i9KiH4IY1o,349,7,1
cBLNe01jstc,258,5,0
BiNUuKIsdiw,316,14,1
94xH1VC-lOc,407,19,2
ZRMatKOKreo,923,35,5
D1mvTB7qSfs,751,34,0
bJ2r7Bxh_AU,280,16,1
uUD0hlZej9M,222,2,0
lVqODq-P268,659,30,6
hvYfDq4hrw0,287,9,0
JE10rRqgoNw,990,24,1
I11yFsIE7H0,856,37,1
FgyZfGIMd5Y,334,6,1
CTgwRxtfkEY,326,3,0
UTkxXzhk8II,340,7,1
acxki80jtWI,764,22,2
df7-vUIaZ2Y,419,10,1
ombKyOGp3Kw,1722,43,0
i5s-dzMFv9Q,682,26,2
EPCLOVWgduA,275,5,0
Sg3blGHpIvw,287,3,0
fLV0YLLbZfM,518,18,0
uiNVedoS-3A,272,5,0
KJGJ95varEs,1745,62,5
4FRnfjsK4jA,250,7,2
tvLfPdV2Hk0,224,4,0
UmwydZJw4xc,276,8,1
-1TCVjX1-j4,509,13,0
6Q1IchK7ytU,272,6,0
vmY25QKkZCU,658,32,4
SfxaenG8Nus,438,16,1
c2JTqeBvY2o,980,30,4
5NQZlBuYV2Q,605,21,0
AAK3dwKeMeU,606,23,1
4jHPKfn87Q0,227,9,0
tqnxJPEMGi4,276,7,0
Ew7HPs8fipE,1188,42,4
O9TL5a0K9EA,508,18,2
PeE8l1mpooE,240,6,0
FUhxl9_YFYY,340,14,1
k6nK4pXX_hM,658,29,3
WVytFbzFUE0,529,23,0
u9SW-AI0P4I,419,22,1
kdTFBosi3vo,1589,63,8
xhF5a-DCQC8,238,8,0
Q8f7zn9YcVs,525,12,0
LZGA-B6qRMk,461,13,1
d7DUVSejn84,707,21,1
oEGhaZ4ioE8,2219,56,3
VSWNwZABAoE,359,8,1
3LJWa-k9itg,766,34,1
AQJv-OxgRb8,310,7,1
dncZpu1yTYs,576,24,1
a2fjdnNQ0u0,1407,39,1
XCpNoFpy61s,598,22,2
9nnaM_s1yb0,219,8,0
5k2jGcVL_Zw,305,5,1
xNKonCQrK04,447,6,1
QmMeb58vOag,300,8,1
Wr9MhHhemxQ,434,25,1
9LX2ZYcjtCU,1749,55,1
JN0LtY80O5o,356,8,1
UGDQh4c-t6k,243,5,1
7EDlAWGByYA,466,22,0
Qf78F2OuD2E,349,5,0
qbxh-tUVfAk,1597,75,2
rBe28oeQeOw,575,31,1
zcfpNVz6io0,474,21,3
KvSHjg_PCl0,1956,84,4
b4jsxbjxiZg,679,22,1
S6s2gzVm2BI,298,8,2
LnMajD3atJs,2154,76,4
KnkpSOHcmBA,306,13,1
dk0uXdldBRg,436,21,0
cRE_xvWMlew,781,39,4
UdJ8VqRdxnw,1607,53,2
_1zSTDCqLrI,370,8,1
yXeSOSXh3ko,240,4,0
k50vC5V0XeY,505,10,0
MkTWkAdPFXw,415,15,3
-tWtLLnYCjM,580,18,2
H7sDDzbbuS4,1107,41,3
PC5jcdDFWOA,442,14,0
ItTEeqSxegg,1008,34,1
TTHg3o01RIE,543,30,1
z2lVePXT3OM,1335,46,2
AUL6roForXY,301,6,0
nWHKnKnPWok,519,14,0
CeGTZC4ltGs,1197,38,2
r8VShtiG0mI,502,17,1
-ycdO1DoZII,581,30,1
kGrhWmkVhcY,1015,34,3
hJcXhv81Kmc,422,12,2
Bq1ifaaV_4k,956,33,3
1tVPpkHoefw,895,29,4
fOdGsLQ5v0Q,588,23,3
NciLz8WPYIo,1236,45,4
1WGFmHVDXh8,1114,45,0
38us6KYu3g4,488,9,1
AYt8410O4mo,470,13,1
HIRYWDmcWF8,1048,31,2
VR7kedrceeI,1539,53,2
wxiEQ5-KEt8,474,9,1
CUtqj7D3v70,448,11,0
l-PxscGDixc,1309,35,6
VEvGGxAOPF4,743,9,1
pu7BX8Z853c,964,11,1
2O2YPZMnV_c,793,22,2
Pbiahlq9yqs,1784,49,1
93ZOBCO5Ous,1452,47,2
8h4rEDnPP4I,748,23,1
yZteNiB3ZQU,766,33,2
wMWF3cprPzY,1247,29,1
UsLxMiB1gUo,1256,33,2
AQZb3rLYAxU,634,14,0
tfTGI8vKkl8,763,25,3
sVe_hQ_jMcA,1472,51,6
YwW843-n3Ls,344,6,1
rSbtMhGYtLw,528,7,0
eL8MKaMAbTA,1428,47,2
I9zhotrBP54,1020,34,4
vc4EAePzWY0,880,31,2
y0VemQ_k6v0,1302,54,3
Ad6yrIyOVXg,687,30,1
HT0HQKHKWGk,1553,54,2
rpQDdmXSqXQ,1236,52,5
ZAsqeCBiR6s,422,11,0
lgOJooNEMLo,610,10,0
mjE5DdlKrtU,1059,27,2
haWtt1mDWLQ,599,10,0
f72M9gVEZgY,1075,49,2
aBacNyahEXg,369,8,0
T_a-gHPJDi0,399,13,0
hfJAlRKf5fI,2099,71,3
E2CYpM9ng-s,1312,50,2
OHNTqjOuosE,1110,30,2
F0ckBiQMckU,400,10,1
6Pikfc2Pn18,266,7,1
4zF5vV1PSfY,1274,45,2
LuZIpRAkTPk,1546,36,5
D83Nnzfk5Gk,422,9,0
7cWWsfJkvko,878,40,4
guTTlilOqo8,906,40,4
xCvNigOCGFg,1925,54,6
l_J_paYE7UU,807,16,0
sF_MbJ7mhP4,423,17,3
zVWH93wv6Sg,897,25,2
YPxbYHoH-YI,2046,63,5
7GPCFackCt0,451,10,0
ji-_gMyfoSs,410,5,0
cmvRRmxp6u0,1216,47,6
5MSajkALyGM,898,27,0
hHgg92v3wlA,2753,78,3
wZzRnOgUaGM,802,25,0
ZB03EGPAQoU,1564,38,3
kO0gKsK1cXA,2420,90,5
nAiW06Vb0X4,1210,33,2
tdYVL9LGouI,328,14,5
8xvVxHEH-NM,729,23,3
8s5x8RGQwYk,1219,31,3
4elhmGPKL6Q,2492,72,6
ja9CflgEP58,220,7,0
E60pp4YGIpQ,747,34,1
6pqKEX6AtP8,967,31,3
VXxwjTEWldI,1847,37,11
gwtEeXXwBSY,405,15,1
GEWMd43ULH4,567,17,3
Igg-7Dfbkfc,1151,32,2
knwb1pISvs4,407,9,1
VQ_-6BpPJ_I,349,7,1
sGu83ZxpI1k,2179,64,1
EbuX_FmYhKg,471,14,0
qZfnVSuvbts,1324,32,2
_i6UzmiRSYk,374,24,2
QHAbODCK8zs,1493,34,2
UG-iFyAPQN8,1254,45,5
XyuOodwNkEs,426,20,0
_V7bfo_DfRM,1526,50,6
UjpAblUpMzI,384,11,0
7bUWt2-VRrk,2109,70,5
p6knWU75ZzM,1191,40,3
0AhvItV90aQ,1502,45,3
N4VTFv8qcr0,457,6,0
NiRi_IKGnS8,2160,61,4
VFGMO4H68rw,634,20,3
mtvOiWNeWLQ,2049,54,8
KKGoLj13GUA,552,15,4
HEyKXtIBsvs,792,26,4
v8fYdxuOlPI,3371,84,2
Z8k-kKrbISs,2019,50,8
2ZGKOlsSna0,348,4,0
ssXqNlGHusY,476,10,1
q4wjzDOXP-M,1784,53,13
fERmkbTEy4A,280,7,1
x4A-RXOdRH8,316,12,0
Wza-A2LbopY,1682,57,3
BWjPYYiEsRQ,1344,40,3
yW5pFI8NYVw,2107,66,4
-vN_Fjf8YPY,778,19,1
bBE7WgLnRXI,1015,25,4
0QRa6FddVHg,1173,28,3
WofzUXRyiq4,1459,31,6
XpdeFIZnGCQ,1350,43,2
t75zV71TikM,457,13,3
CO4APHapQoE,2445,66,8
jud4CdBrWLw,211,6,0
C_OTDY3zpLg,443,17,4
DxWL6TMsjLs,295,8,1
9Ezz38Q2ViY,506,15,0
i-SnOZQfcqg,812,25,6
ZzLtPoj-W7I,2445,66,11
AVJdBDdWkhc,467,12,2
s-MIZIxSm4I,361,8,4
C0KxrT-dohQ,1745,31,1
bM-5F94TJ1w,1643,51,9
NoFmY5F5Bcs,360,10,0
nMIuAnrRQhw,418,13,0
vFCyLFw0h0A,2944,80,7
MM102BTM2gw,1368,49,8
f6QeNwvPF9Y,2965,67,7
Y-UFepL2JQI,362,8,0
s1OHCbk6bKo,222,4,2
FRnYg1X-Obk,431,6,8
QGuFStYXU6I,2333,59,3
kOXNbk4ZVgU,1517,35,6
HVUMmh_B3JY,1647,53,5
KJCQ7bnM4ZA,2330,66,8
i3Dcef3UCdE,1224,29,1
ufUXXl1g93k,1361,41,8
BZLFZuV6A44,540,12,8
yXrOt2mj7HY,2984,64,8
tUvO6ERFqhE,379,7,0
6n-_iJ5BkMw,483,23,8
XQcaBsS0aJw,507,17,0
JdrXtm4y95o,409,18,2
SjeigkYWqbM,2019,60,9
4de8pvBzt48,2805,102,7
KVakVkMkeHw,282,7,1
RscIUxC-qw4,1863,50,10
ysZ31v9vZa0,2216,76,15
eUzWeiXfT3c,2243,72,5
RvAo_Se09jo,700,22,1
IDCVvqE7PsQ,386,9,0
zgGoc6kUv08,1613,53,4
kyaC25vtPjs,1964,63,3
lmeGTztlKfM,376,10,3
tgJvcUzY08E,1875,58,4
1IST4TS0i38,977,19,7
zSD4aDsChqM,1190,38,6
2bSMo2DPR_0,1608,46,7
1uJ2g8NJmB0,2635,99,5
4_54pY_36ao,2044,46,11
szv6db7f7_4,1751,42,3
7FO2A_PJdNw,396,11,2
DVIs-L2HxCY,2189,77,12
M7gId63tqEg,1311,30,2
U97LThPwEB8,1928,53,8
FfGOt96JlzU,578,16,3
EDn2DF6S-gE,2598,85,12
UsQTDbeZgx8,408,10,3
C8UBn7pc_8A,1023,29,2
tPUs9PufKEw,2294,58,6
FOGfVIfKilo,3035,71,9
9tBnRw_O6pc,575,27,1
C_SKmTLphPQ,552,20,3
ti85lACnijQ,2154,52,2
XVn7f6gBbIg,1710,59,7
IOjzLPfN2Ec,533,13,1
VtNooNAWeDU,1264,42,3
iQFHS4Deobw,2188,67,5
XdBY6g2auNM,1266,52,4
LiC0EZSWvCo,539,16,1
Y-7QWlvfMTQ,1754,52,5
_T3VXFu_Fhs,2475,106,6
4igQbrc1EYQ,1247,27,5
WyCnkpJJu58,373,9,1
eIM0zXwofNw,2192,79,4
oWbTo_5KWH0,382,9,0
FBHEIfC1NG4,874,25,3
KH_2mraAsDI,1033,31,5
cGrPeKPKfWI,1600,65,3
DiMO95n7aIw,637,15,4
G9dqpPRnsWY,1804,46,4
ftlBqnqRXE0,942,24,3
LU1oJns9bs0,1158,32,2
BJQDMupWMc0,428,17,1
4A6uzz0hFA8,2163,72,7
YzjLcV6SK1s,525,25,1
N0_9Bph0mW0,1177,42,2
fw_JKW755fo,2185,44,7
qwZFhsX7nM8,3135,100,17
hIfVYMTs11A,264,10,1
afP0pIbqmXQ,1480,54,11
JLI04pWyQDU,1889,31,5
InrKQ5lCk4E,1811,58,7
y2gDmnqDwMQ,1261,46,2
NLN9ZN5Hih0,1138,29,1
sXSm0rWuxQg,1705,33,4
Qb2Xx7Di7tY,624,18,6
usdD_n1ao-8,335,7,0
4n34Sa3u6gU,979,26,1
NC9BW3MxhNM,336,12,1
kd4HIrVamxY,1894,57,8
p3xO58qHbZ8,1751,56,5
axARQriKtsU,2951,61,5
4l2Fns8UQ6Q,309,9,1
sOjEofWO_oU,914,17,4
4ed6gyJ1t74,509,14,6
0fmzi80VgT8,1064,23,4
q9yi5M1zGqo,2906,69,4
-dK_uI3m4RQ,1486,39,9
0gnJng_EzmI,964,17,5
FkP_9hUX14w,1396,42,9
Ex1KFEH8Kq4,875,28,2
8nJBsxZ-glk,2943,70,8
N5Dxjq_COEg,1211,27,1
7hxIbfyPGVM,2145,40,3
OPOeWoHbTVA,2507,77,3
qOyHuvqvLyc,1679,60,3
6Tf0HRf56pg,367,11,0
5XmKvvNtfWk,451,11,1
FYbUf1gCAbc,373,11,1
xscV9zz4qAE,1687,49,5
PcJS6R-Bolg,1604,50,1
EAbmLOWo0lc,213,8,0
fEeXJzFe1So,205,5,1
OPwR2uh05Y0,268,6,1
w1ejm22arXs,2592,80,5
Tr0p6H11TUI,1370,49,0
nt85D5GZWgM,1499,32,11
YNcljusblGY,316,15,0
0tPH4x_4BYM,2577,63,2
li15SHjV2VA,1637,44,6
mAHmuFxAnMc,1233,29,2
1vDU-GAct9A,1009,25,1
7a2_-1vz7F4,2167,41,4
ZkqVrjGdxRU,2121,53,3
gMN1kbjLZsA,270,9,0
h7k-tZCDxS0,1870,48,4
v8hG7HtwZA4,351,6,0
OxbFsb4CW4c,2241,47,3
cc3WcnS_qcE,710,32,2
Z4mSaFKf6Ig,1261,29,0
YW9rrXAn7dI,1757,27,2
FnUeaYDQMEQ,2580,48,6
UXeFEdbOcqM,495,12,0
uhxQ7F0Glak,290,9,1
GPNic3ZgCdU,1515,27,1
7Ob6wkRxI_Y,2786,63,4
iK3bSBQGm_8,595,18,1
jEHxUEeleYw,323,12,0
UN_qauUlo2s,823,24,3
T4HkVhLbQkY,2026,55,4
hRR_nwBnsMw,294,16,1
xzwPlDhRoNE,830,24,2
RP8vQUQmhOA,319,9,2
ZBlSG-iSAuU,959,18,0
YPpmsoctPJk,1483,45,4
In6moZAbDso,1098,24,0
EBSW7u2ql4o,1884,43,3
bHAA1uq6f48,411,9,0
RkZzcefcMZk,454,12,1
_SIZQtRxkaY,1785,96,6
061BB6Sqi2Q,4918,134,13
7li3dgu4uEw,1106,36,2
DGqzkzwB60M,1339,33,2
y6rEmE6lcUE,2155,63,5
JDVDKu4U5b8,649,17,2
NI2mWG_vZWk,315,9,1
AuHcofacDZM,951,27,2
oYiQ4MrMcSg,545,16,2
mKWT1EQ6z4E,463,12,0
gTvr-I6LnIc,2285,69,5
xCE2L3Oj6d0,558,18,0
p69jpT9BaFI,1445,31,1
cy5MaJ-H-vM,503,14,0
1PRO--cU8E4,2586,111,7
ob84ZJbtTAs,2023,49,4
b-O7xWg_jcs,462,7,1
YBjUYJDxp28,910,41,2
USje70BLg-Y,1180,34,1
GSaQKkIkOp0,1480,38,3
-xDwWHp6geQ,2183,47,5
Pbc-GNdsnhg,424,9,1
w9qFU-K9nQM,641,20,0
H0_9nI86igs,1224,39,3
U2Zt28bQG00,2447,49,2
PmCUhL473EI,531,20,0
N0AZFacQ3_k,280,13,3
6XIg7wkm-Wg,215,5,0
8bZiGR31fpk,362,17,1
pmPDVLJTT68,2018,54,9
J7REBAznMQU,1181,47,4
bPo2d6fRi_k,2489,86,4
K7lTPWDvacM,527,22,2
8MQ2czTlPqY,1627,47,3
2S52_KNfsHE,1192,34,3
iec3ihue6bA,1800,41,2
N91YTDGybs8,1108,36,4
Rdtr_v6KkPY,778,22,1
Dt_L7Hzf0zg,1540,39,3
_pL6KR84R-4,1920,46,6
EpQ_qXds-eA,499,22,0
VdFGmNYUuak,1510,45,2
suiiQi5PcG4,1629,47,6
o8_jBOMaiL8,1971,65,7
GyRkjjqhwm0,766,27,2
TPnmgf_aczA,1658,44,2
9siTLOVoxWA,1933,56,3
rYUHMjJ9DMY,1087,22,1
JTkweM4udj4,1645,61,4
xiOw2Lye_cI,677,30,2
lVJ_7oLeBSA,1194,41,7
Z7qPbVzSkis,1199,22,1
8Cwcej3dywM,272,16,0
BBpOO3VYgW8,1003,43,1
9_WJlWxsKEw,595,22,0
rssrZsj8IuA,1978,57,6
uHL7Jp_Sj-k,393,13,2
O8xTK_7a3mQ,449,17,2
WJCFmJU5kmc,271,12,2
HziQRz__0A4,2092,47,6
qjI5s6exUks,712,21,0
2j1UIB4Fdjo,1398,38,2
6i19vVxNRTo,1681,84,3
FD6egUSxa88,2155,66,3
kuvU3xOHRaQ,1684,53,5
NISF-zjxckg,516,23,1
2LduMzdqVxs,303,10,1
nO6DYaxhamg,863,37,6
4133KzTUeNw,2363,53,5
uR1nPcHvbBk,1170,33,3
Qlos63lDI-U,1284,37,2
Kecn02lXOR4,315,6,1
F_J0KJntGL4,1241,43,1
GqDyXuN1bDk,2546,70,7
ig6CIi_NiSU,1145,43,6
i2G2pzBgvS0,386,15,0
YGiQaZz1AE8,1540,40,4
8-ye38bW9-E,1836,54,3
eZyNiJD4qdg,4176,72,6
GKCcfaOU53M,887,25,0
tsBirVNM4LU,292,11,0
s04k0-p0CXo,1474,41,4
QDY3CPS9WLM,354,15,0
n0Ml6WTXc9w,2568,54,3
yMClIxODbuw,500,22,1
LXjUfJNlhpw,1977,55,1
umGM5ouIHsg,1061,43,3
l412LiV3LfU,3613,72,12
W9qoAP6H6bk,403,9,1
8D6z0Dm0n-o,1756,52,12
3Win7ENioWw,1226,17,2
Rpaw5ircqMc,3451,78,5
J4mmyfzg_1w,1510,48,2
g7J5Ukrciw4,1823,43,2
pQ_iD0KCOMQ,2975,64,4
ZF45rc4jjQM,1118,25,0
Pakdjea4sW0,1236,37,1
42OaUDU2F6I,2891,107,1
t_UAeZUbysQ,2108,50,1
H3u1MXCenVY,831,13,1
DaaFIUpAScY,1908,56,5
oWYYrTH6lTc,1854,34,3
un1wXKV7YNQ,1240,27,2
ReEPspCNKd4,2459,61,5
UeZkmzyl5kw,550,20,2
zsEhtQIY7C8,1850,47,3
kby44fMYxyU,1853,34,4
F4n5wx2PINc,2301,44,6
e-PhXcDKevU,1288,32,0
62BggjycXUo,3516,92,3
4DecdhahAVM,432,12,3
j_FF8CGouwI,391,4,0
-wc9iXbNYZg,783,16,2
ja_klyPL2lw,2170,54,2
ar22XJJic_k,1772,44,3
bNazP_XsBgk,2246,51,5
vWhoWI8Tirk,2137,55,3
fEaFS2M7Nx4,2374,53,0
ZJwk6ovr1uE,3917,61,5
ZvzHIyBhqdM,2453,55,3
aUYdY5xIQGU,645,14,1
XvrzDTuJYns,3798,70,7
aeJMI5j8Dig,531,15,2
AX8MM79rbL0,1348,31,4
WBvLgwHeNYc,1073,29,0
i7hrhuHzkVs,2860,54,1
eKqFu1G5z-E,431,11,0
udQKWR45Oe0,398,11,0
E56n5sFdwyw,908,27,1
GTg3Pj_APnM,1676,38,1
QkCv0gSCt7U,1299,29,5
nb4HNIW1KkQ,360,8,0
1OOEiOxjEMk,315,8,1
2sHHdto5mm4,2552,73,7
kgehNA6JVFs,964,21,3
lPeC7WCzrto,432,9,1
e6wflnjYSSc,1352,33,2
uK7LJt2x_Gw,1041,39,2
DWv8FzlicEQ,1910,43,3
6_bdBM7S2UI,2608,41,4
xXgvTqrCUr8,1265,30,0
y7OBE8TcjI8,1004,16,2
otGWi-BJK8s,800,28,0
rNrx94IlrZk,926,32,1
20rF1UJvk_k,2778,63,3
Es0XGD9C2Ok,2713,64,3
eGnmFIynEAU,735,23,1
FyJVbctxA5k,2428,47,5
KLk6NzVlYiA,3293,56,4
nm4vo8qyc7o,3895,64,3
V1TrR43L81c,428,12,0
4C6fgB0mzs8,499,12,0
PiRkBNMZ71I,1547,32,1
dWR5oOxW-v8,2575,50,5
BKnqc8t6eyw,485,14,1
aOmbjUVc6Lo,1125,27,0
A055hwgYcfg,1600,43,8
GNIz-ZEJm_8,2144,32,1
nao9NkpCXwM,458,16,2
QRc2-HW3E1c,2526,39,1
Eort5TsApTw,1623,42,2
Lc_Yoc-elu8,2446,48,5
bevAmT2V5ds,398,8,2
0LQFcyLiSkQ,2133,68,16
owcjJ7WS3D8,884,24,4
YJ3-dA6x_eA,1955,38,2
PlH5xGJ6wfI,3058,56,3
ciMr15wdB10,691,11,1
RzOUq12ZPvI,788,24,1
h2ljgM34w8Y,338,9,0
upkRNlLT-y0,1468,38,2
hFOeHq8iUPU,2653,49,8
62zH4tdFzs8,379,10,0
aYOgKXACCSk,534,15,0
Zdo29kWLfU8,2683,72,4
Z3Si38i6qnw,2090,50,1
GUpW-9BXccY,732,17,1
M1a90Zrbd3o,2431,35,1
fMQnp5qo1ks,379,11,0
MO0vryeZBII,988,21,1
D71EgI6w_rE,3042,44,1
q1pOalImpkE,382,11,0
VNHFErhHQ-s,502,19,2
w10br7VPWZA,1064,37,3
fquSKT7vKXQ,3491,60,3
QhvdFr5pHyI,756,24,1
SZOMv-4aCII,1546,24,1
fgZuLCSxeYc,560,18,1
IRL1fcqn81g,1607,37,1
aryYaCVQiQg,1363,20,0
8E_o7E8hX4k,2245,45,5
